"customer_id";"campaign_id";"age";"gender";"region";"campaign_type";"engagement_score";"purchase_made";"campaign_start_date";"campaign_end_date";"marketing_channel";"campaign_duration";"engagement_level";"campaign_result";"age_group"
"CUST1655";"CAMP130";34;"Male";"South";"Social Media";8.35;1;"2024-11-08";"2025-01-02";"Instagram";0;"";"";""
"CUST1656";"CAMP199";24;"Male";"North";"Radio";6.14;0;"2024-06-04";"2024-11-09";"YouTube";0;"";"";""
"CUST1657";"CAMP161";41;"Other";"East";"Radio";8.98;1;"2024-05-19";"2025-04-10";"TV";0;"";"";""
"CUST1658";"CAMP123";50;"Female";"West";"Social Media";7.5;0;"2024-09-18";"2025-01-10";"Facebook";0;"";"";""
"CUST1659";"CAMP167";45;"Female";"North";"Influencer";3.47;0;"2024-08-27";"2025-02-19";"TV";0;"";"";""
"CUST1660";"CAMP115";62;"Other";"West";"TV";6.89;0;"2024-06-15";"2024-09-26";"Radio";0;"";"";""
"CUST1661";"CAMP126";42;"Other";"North";"TV";3.62;1;"2024-06-24";"2024-08-16";"Instagram";0;"";"";""
"CUST1662";"CAMP170";34;"Male";"East";"Radio";9.59;1;"2024-10-11";"2025-02-07";"Google Ads";0;"";"";""
"CUST1663";"CAMP123";49;"Female";"South";"Radio";7.01;1;"2025-03-29";"2025-05-04";"Google Ads";0;"";"";""
"CUST1664";"CAMP151";35;"Female";"South";"Influencer";1.31;0;"2024-06-11";"2025-01-09";"YouTube";0;"";"";""
"CUST1665";"CAMP112";64;"Female";"South";"Influencer";4.32;1;"2025-03-05";"2025-04-11";"Instagram";0;"";"";""
"CUST1666";"CAMP118";65;"Male";"West";"Email";1.77;1;"2025-02-24";"2025-04-09";"Instagram";0;"";"";""
"CUST1667";"CAMP180";51;"Other";"East";"Radio";3.0;0;"2024-07-14";"2024-11-09";"TV";0;"";"";""
"CUST1668";"CAMP112";62;"Male";"North";"Social Media";8.14;1;"2025-02-20";"2025-02-25";"YouTube";0;"";"";""
"CUST1669";"CAMP180";24;"Female";"East";"TV";3.61;1;"2024-10-29";"2024-11-02";"Google Ads";0;"";"";""
"CUST1670";"CAMP102";44;"Male";"East";"Influencer";1.99;0;"2025-05-09";"2025-05-12";"YouTube";0;"";"";""
"CUST1671";"CAMP136";40;"Female";"West";"Radio";8.9;1;"2025-03-30";"2025-05-06";"Email";0;"";"";""
"CUST1672";"CAMP136";47;"Other";"South";"Social Media";6.41;1;"2024-10-04";"2025-01-07";"TV";0;"";"";""
"CUST1673";"CAMP180";57;"Other";"West";"Email";0.79;1;"2025-04-23";"2025-04-24";"Instagram";0;"";"";""
"CUST1674";"CAMP140";38;"Other";"East";"TV";6.05;1;"2024-05-26";"2024-07-19";"Google Ads";0;"";"";""
"CUST1675";"CAMP156";41;"Other";"West";"Radio";1.67;0;"2024-06-21";"2025-04-29";"Instagram";0;"";"";""
"CUST1676";"CAMP193";33;"Other";"East";"Email";2.11;1;"2025-01-22";"2025-02-18";"Facebook";0;"";"";""
"CUST1677";"CAMP112";22;"Female";"North";"Email";7.71;0;"2024-07-30";"2025-01-04";"Facebook";0;"";"";""
"CUST1678";"CAMP133";57;"Male";"North";"Radio";3.09;0;"2024-10-11";"2025-02-26";"Radio";0;"";"";""
"CUST1679";"CAMP136";46;"Other";"South";"Social Media";5.27;0;"2024-07-26";"2025-04-14";"Facebook";0;"";"";""
"CUST1680";"CAMP104";60;"Female";"East";"Radio";4.67;1;"2024-09-29";"2024-11-13";"Email";0;"";"";""
"CUST1681";"CAMP156";26;"Other";"South";"Influencer";5.98;1;"2024-11-17";"2025-04-05";"Email";0;"";"";""
"CUST1682";"CAMP181";58;"Other";"East";"TV";4.82;0;"2024-05-25";"2024-12-01";"YouTube";0;"";"";""
"CUST1683";"CAMP111";46;"Female";"East";"Radio";2.6;1;"2024-10-28";"2024-12-12";"Facebook";0;"";"";""
"CUST1684";"CAMP100";51;"Male";"East";"TV";4.69;0;"2024-07-25";"2024-08-12";"Radio";0;"";"";""
"CUST1685";"CAMP162";48;"Female";"North";"Radio";7.98;0;"2024-10-13";"2025-05-11";"YouTube";0;"";"";""
"CUST1686";"CAMP100";53;"Female";"South";"Radio";8.82;1;"2025-05-12";"2025-05-12";"TV";0;"";"";""
"CUST1687";"CAMP131";28;"Other";"West";"Radio";2.21;0;"2024-09-10";"2025-03-26";"TV";0;"";"";""
"CUST1688";"CAMP180";33;"Other";"East";"TV";6.48;1;"2024-11-02";"2025-02-20";"TV";0;"";"";""
"CUST1689";"CAMP124";22;"Male";"South";"TV";1.1;1;"2024-07-26";"2024-12-18";"Email";0;"";"";""
"CUST1690";"CAMP157";35;"Other";"West";"Social Media";3.21;0;"2024-08-11";"2025-04-21";"Facebook";0;"";"";""
"CUST1691";"CAMP168";19;"Male";"North";"TV";2.69;1;"2025-03-05";"2025-05-04";"Radio";0;"";"";""
"CUST1692";"CAMP101";32;"Male";"South";"Email";4.94;1;"2024-05-27";"2024-10-10";"TV";0;"";"";""
"CUST1693";"CAMP139";49;"Female";"West";"Email";3.3;0;"2024-08-19";"2025-05-02";"Facebook";0;"";"";""
"CUST1694";"CAMP134";43;"Male";"West";"Social Media";1.92;1;"2024-06-14";"2024-09-01";"YouTube";0;"";"";""
"CUST1695";"CAMP148";18;"Male";"South";"Radio";7.71;1;"2024-10-11";"2025-03-11";"Instagram";0;"";"";""
"CUST1696";"CAMP194";20;"Male";"West";"Email";5.21;0;"2025-05-10";"2025-05-11";"TV";0;"";"";""
"CUST1697";"CAMP149";61;"Female";"East";"Social Media";6.29;0;"2024-12-25";"2025-04-03";"Radio";0;"";"";""
"CUST1698";"CAMP170";51;"Male";"East";"Radio";6.39;0;"2024-10-15";"2025-02-22";"Google Ads";0;"";"";""
"CUST1699";"CAMP106";60;"Male";"North";"Social Media";6.33;1;"2024-08-17";"2025-01-30";"Facebook";0;"";"";""
"CUST1700";"CAMP121";35;"Other";"North";"Radio";7.89;0;"2024-09-09";"2025-03-08";"Facebook";0;"";"";""
"CUST1701";"CAMP174";62;"Female";"South";"TV";7.71;0;"2024-07-12";"2024-12-17";"Instagram";0;"";"";""
"CUST1702";"CAMP163";23;"Other";"East";"Email";0.6;0;"2025-02-06";"2025-02-20";"Radio";0;"";"";""
"CUST1703";"CAMP168";24;"Male";"West";"Social Media";3.17;1;"2024-11-12";"2024-12-01";"YouTube";0;"";"";""
"CUST1704";"CAMP156";64;"Male";"North";"Radio";3.58;0;"2025-03-29";"2025-05-01";"Google Ads";0;"";"";""
"CUST1705";"CAMP105";49;"Other";"West";"Influencer";2.95;1;"2024-07-14";"2025-04-09";"Instagram";0;"";"";""
"CUST1706";"CAMP172";29;"Other";"East";"TV";7.32;1;"2024-12-13";"2025-03-23";"YouTube";0;"";"";""
"CUST1707";"CAMP176";53;"Male";"North";"Influencer";1.55;1;"2024-06-24";"2024-06-29";"YouTube";0;"";"";""
"CUST1708";"CAMP133";52;"Female";"West";"Email";7.76;1;"2024-08-11";"2024-09-21";"Radio";0;"";"";""
"CUST1709";"CAMP123";19;"Other";"East";"Influencer";2.39;0;"2024-11-11";"2025-04-07";"Radio";0;"";"";""
"CUST1710";"CAMP168";42;"Male";"West";"Influencer";1.54;1;"2024-08-03";"2024-10-27";"Google Ads";0;"";"";""
"CUST1711";"CAMP152";59;"Female";"North";"Email";5.23;0;"2025-02-14";"2025-03-27";"Facebook";0;"";"";""
"CUST1712";"CAMP116";29;"Male";"South";"Email";4.85;0;"2024-08-05";"2024-12-29";"Facebook";0;"";"";""
"CUST1713";"CAMP173";59;"Female";"West";"Influencer";6.24;1;"2024-06-23";"2024-10-07";"Facebook";0;"";"";""
"CUST1714";"CAMP146";32;"Other";"North";"Email";9.3;0;"2025-04-25";"2025-05-12";"Radio";0;"";"";""
"CUST1715";"CAMP162";23;"Female";"North";"TV";5.58;1;"2024-08-07";"2025-05-08";"YouTube";0;"";"";""
"CUST1716";"CAMP147";63;"Male";"East";"Influencer";0.41;0;"2024-07-16";"2025-03-26";"YouTube";0;"";"";""
"CUST1717";"CAMP138";22;"Male";"North";"Email";7.25;1;"2025-04-12";"2025-05-12";"Instagram";0;"";"";""
"CUST1718";"CAMP124";51;"Other";"South";"Influencer";6.25;0;"2025-02-27";"2025-03-18";"Email";0;"";"";""
"CUST1719";"CAMP195";53;"Female";"North";"Influencer";3.58;1;"2024-07-25";"2024-10-28";"Radio";0;"";"";""
"CUST1720";"CAMP185";45;"Male";"South";"Social Media";5.5;1;"2024-12-27";"2025-04-04";"Radio";0;"";"";""
"CUST1721";"CAMP120";52;"Other";"West";"TV";9.02;1;"2024-06-19";"2024-08-28";"YouTube";0;"";"";""
"CUST1722";"CAMP147";44;"Other";"West";"TV";6.08;0;"2025-04-21";"2025-04-23";"TV";0;"";"";""
"CUST1723";"CAMP198";53;"Other";"East";"TV";9.62;1;"2024-09-05";"2025-04-02";"TV";0;"";"";""
"CUST1724";"CAMP100";64;"Male";"East";"Influencer";0.16;0;"2024-10-06";"2025-03-13";"Google Ads";0;"";"";""
"CUST1725";"CAMP100";37;"Male";"South";"TV";0.22;1;"2025-03-17";"2025-03-24";"Email";0;"";"";""
"CUST1726";"CAMP165";53;"Other";"South";"Email";0.38;1;"2025-01-20";"2025-03-16";"Instagram";0;"";"";""
"CUST1727";"CAMP117";34;"Female";"South";"Social Media";2.56;1;"2025-04-23";"2025-04-25";"Facebook";0;"";"";""
"CUST1728";"CAMP173";43;"Other";"South";"Email";7.24;1;"2025-04-13";"2025-04-29";"Instagram";0;"";"";""
"CUST1729";"CAMP162";62;"Other";"North";"Influencer";6.42;0;"2025-03-20";"2025-05-04";"Radio";0;"";"";""
"CUST1730";"CAMP173";42;"Male";"North";"TV";3.48;1;"2025-01-22";"2025-02-09";"TV";0;"";"";""
"CUST1731";"CAMP115";32;"Other";"North";"Radio";0.54;0;"2024-07-03";"2025-03-25";"Google Ads";0;"";"";""
"CUST1732";"CAMP169";54;"Male";"East";"Influencer";6.98;0;"2025-01-02";"2025-01-02";"Facebook";0;"";"";""
"CUST1733";"CAMP186";64;"Female";"West";"Influencer";5.75;0;"2025-02-01";"2025-02-14";"Instagram";0;"";"";""
"CUST1734";"CAMP155";36;"Female";"South";"Social Media";3.36;1;"2024-09-07";"2024-09-28";"Email";0;"";"";""
"CUST1735";"CAMP195";21;"Other";"West";"TV";0.85;1;"2024-09-04";"2025-03-17";"YouTube";0;"";"";""
"CUST1736";"CAMP189";26;"Male";"West";"Influencer";1.98;1;"2025-01-11";"2025-02-07";"Radio";0;"";"";""
"CUST1737";"CAMP173";30;"Other";"South";"Social Media";0.72;1;"2024-10-07";"2024-12-13";"Google Ads";0;"";"";""
"CUST1738";"CAMP187";54;"Male";"North";"Radio";4.24;1;"2025-03-11";"2025-04-10";"Instagram";0;"";"";""
"CUST1739";"CAMP141";40;"Other";"North";"TV";1.69;1;"2025-05-11";"2025-05-11";"Email";0;"";"";""
"CUST1740";"CAMP156";57;"Male";"West";"Email";9.24;0;"2024-07-18";"2024-08-22";"Instagram";0;"";"";""
"CUST1741";"CAMP187";41;"Male";"North";"Email";7.4;0;"2025-03-14";"2025-03-19";"Email";0;"";"";""
"CUST1742";"CAMP118";36;"Male";"East";"Email";3.05;1;"2024-10-05";"2024-12-07";"Facebook";0;"";"";""
"CUST1743";"CAMP142";31;"Other";"South";"Social Media";5.46;1;"2025-02-22";"2025-04-07";"Email";0;"";"";""
"CUST1744";"CAMP161";57;"Other";"South";"Email";3.77;0;"2024-11-07";"2025-04-01";"Google Ads";0;"";"";""
"CUST1745";"CAMP121";21;"Female";"South";"Influencer";2.71;1;"2024-08-11";"2025-05-01";"Radio";0;"";"";""
"CUST1746";"CAMP101";22;"Female";"East";"TV";8.64;0;"2024-08-10";"2025-04-03";"Google Ads";0;"";"";""
"CUST1747";"CAMP183";42;"Male";"West";"Influencer";9.77;0;"2024-11-24";"2025-02-27";"Google Ads";0;"";"";""
"CUST1748";"CAMP162";56;"Other";"North";"Social Media";1.99;1;"2024-09-07";"2025-04-14";"Email";0;"";"";""
"CUST1749";"CAMP191";19;"Male";"South";"Influencer";3.05;1;"2024-10-08";"2024-10-31";"TV";0;"";"";""
"CUST1750";"CAMP195";28;"Male";"East";"TV";3.55;1;"2024-11-29";"2024-12-07";"Instagram";0;"";"";""
"CUST1751";"CAMP164";35;"Male";"East";"Radio";8.9;0;"2024-11-21";"2025-03-10";"Email";0;"";"";""
"CUST1752";"CAMP135";32;"Male";"East";"Radio";6.57;0;"2024-08-08";"2024-09-28";"Radio";0;"";"";""
"CUST1753";"CAMP148";51;"Other";"South";"Radio";2.4;0;"2025-03-22";"2025-04-11";"TV";0;"";"";""
"CUST1754";"CAMP139";56;"Female";"West";"Influencer";1.32;0;"2024-11-17";"2025-04-30";"Email";0;"";"";""
"CUST1755";"CAMP169";61;"Male";"South";"TV";6.89;0;"2024-08-08";"2024-12-26";"TV";0;"";"";""
"CUST1756";"CAMP198";27;"Other";"South";"TV";0.68;0;"2025-03-15";"2025-04-20";"Instagram";0;"";"";""
"CUST1757";"CAMP140";27;"Other";"North";"TV";8.8;1;"2025-01-24";"2025-04-17";"TV";0;"";"";""
"CUST1758";"CAMP138";46;"Other";"East";"Social Media";7.79;0;"2025-04-01";"2025-04-11";"Instagram";0;"";"";""
"CUST1759";"CAMP123";19;"Other";"East";"Influencer";5.67;0;"2024-12-14";"2024-12-31";"Email";0;"";"";""
"CUST1760";"CAMP129";32;"Other";"North";"TV";0.79;1;"2024-09-16";"2024-12-14";"Instagram";0;"";"";""
"CUST1761";"CAMP164";56;"Female";"East";"Social Media";8.52;1;"2025-03-29";"2025-04-15";"TV";0;"";"";""
"CUST1762";"CAMP117";28;"Male";"South";"Email";4.09;0;"2025-04-21";"2025-04-28";"Google Ads";0;"";"";""
"CUST1763";"CAMP152";32;"Other";"South";"Social Media";0.66;1;"2025-03-08";"2025-04-15";"YouTube";0;"";"";""
"CUST1764";"CAMP178";49;"Other";"East";"Radio";8.88;1;"2024-08-27";"2024-10-25";"TV";0;"";"";""
"CUST1765";"CAMP199";20;"Other";"West";"TV";3.94;0;"2025-03-27";"2025-04-05";"Email";0;"";"";""
"CUST1766";"CAMP113";46;"Female";"North";"Social Media";5.19;1;"2025-05-03";"2025-05-05";"Radio";0;"";"";""
"CUST1767";"CAMP105";53;"Female";"North";"Social Media";2.91;1;"2025-01-13";"2025-04-22";"Google Ads";0;"";"";""
"CUST1768";"CAMP199";36;"Female";"South";"Radio";2.94;0;"2024-09-18";"2025-01-12";"Radio";0;"";"";""
"CUST1769";"CAMP166";27;"Female";"West";"Email";7.23;0;"2025-01-15";"2025-03-15";"Instagram";0;"";"";""
"CUST1770";"CAMP199";55;"Other";"South";"Radio";4.14;1;"2024-06-22";"2025-01-30";"Facebook";0;"";"";""
"CUST1771";"CAMP122";47;"Other";"South";"Radio";0.9;1;"2024-11-08";"2024-12-19";"Radio";0;"";"";""
"CUST1772";"CAMP183";63;"Male";"North";"Email";1.14;1;"2025-01-04";"2025-02-25";"Radio";0;"";"";""
"CUST1773";"CAMP146";23;"Other";"West";"Influencer";6.12;0;"2025-01-14";"2025-01-16";"TV";0;"";"";""
"CUST1774";"CAMP170";42;"Male";"South";"TV";5.65;0;"2024-09-29";"2025-01-01";"Instagram";0;"";"";""
"CUST1775";"CAMP118";29;"Other";"North";"Radio";3.08;1;"2025-03-26";"2025-04-07";"Google Ads";0;"";"";""
"CUST1776";"CAMP180";29;"Male";"South";"Social Media";0.04;1;"2024-05-13";"2024-06-09";"Facebook";0;"";"";""
"CUST1777";"CAMP158";49;"Female";"North";"Influencer";8.83;0;"2024-05-17";"2024-08-02";"Instagram";0;"";"";""
"CUST1778";"CAMP175";60;"Female";"West";"Radio";4.42;0;"2024-09-25";"2025-02-21";"Instagram";0;"";"";""
"CUST1779";"CAMP170";35;"Other";"South";"Email";1.85;0;"2024-07-18";"2024-07-22";"Radio";0;"";"";""
"CUST1780";"CAMP144";20;"Male";"North";"Influencer";8.38;1;"2025-01-11";"2025-02-10";"Google Ads";0;"";"";""
"CUST1781";"CAMP111";21;"Male";"West";"Social Media";1.61;1;"2024-11-29";"2025-04-30";"Email";0;"";"";""
"CUST1782";"CAMP184";62;"Other";"South";"Radio";7.49;1;"2024-07-31";"2024-08-01";"Facebook";0;"";"";""
"CUST1783";"CAMP111";37;"Female";"East";"Radio";8.2;1;"2024-11-12";"2025-01-01";"YouTube";0;"";"";""
"CUST1784";"CAMP170";22;"Female";"West";"Social Media";1.22;1;"2024-05-27";"2024-06-18";"Google Ads";0;"";"";""
"CUST1785";"CAMP167";44;"Other";"South";"Social Media";6.12;0;"2024-08-07";"2024-11-15";"Email";0;"";"";""
"CUST1786";"CAMP193";58;"Other";"North";"Radio";7.24;1;"2025-04-15";"2025-05-08";"TV";0;"";"";""
"CUST1787";"CAMP177";38;"Female";"East";"Social Media";6.14;1;"2025-05-06";"2025-05-07";"Email";0;"";"";""
"CUST1788";"CAMP193";58;"Female";"West";"Social Media";8.84;0;"2024-10-21";"2025-03-15";"Radio";0;"";"";""
"CUST1789";"CAMP137";30;"Male";"North";"Email";4.65;0;"2024-09-28";"2024-12-28";"Radio";0;"";"";""
"CUST1790";"CAMP126";57;"Female";"West";"Email";3.34;0;"2025-01-18";"2025-01-31";"Facebook";0;"";"";""
"CUST1791";"CAMP181";30;"Other";"East";"TV";7.9;1;"2025-03-19";"2025-04-04";"Google Ads";0;"";"";""
"CUST1792";"CAMP164";53;"Female";"North";"Email";6.86;1;"2024-07-29";"2024-12-12";"TV";0;"";"";""
"CUST1793";"CAMP192";54;"Other";"North";"Social Media";1.94;1;"2024-08-05";"2025-05-03";"Radio";0;"";"";""
"CUST1794";"CAMP161";48;"Male";"South";"Radio";1.55;1;"2024-07-13";"2025-02-02";"YouTube";0;"";"";""
"CUST1795";"CAMP168";39;"Female";"West";"Email";8.35;1;"2025-04-30";"2025-05-06";"Email";0;"";"";""
"CUST1796";"CAMP192";61;"Female";"North";"Social Media";5.77;1;"2024-11-02";"2025-04-25";"YouTube";0;"";"";""
"CUST1797";"CAMP145";22;"Male";"East";"Email";3.39;1;"2024-05-14";"2025-04-21";"Radio";0;"";"";""
"CUST1798";"CAMP168";28;"Other";"West";"Social Media";5.95;1;"2024-07-25";"2024-08-17";"Radio";0;"";"";""
"CUST1799";"CAMP140";63;"Male";"East";"Radio";0.87;0;"2025-01-12";"2025-01-13";"Google Ads";0;"";"";""
"CUST1800";"CAMP157";37;"Male";"East";"Social Media";1.12;0;"2024-11-09";"2025-02-06";"YouTube";0;"";"";""
"CUST1801";"CAMP125";23;"Female";"North";"Radio";9.05;0;"2024-10-07";"2024-12-13";"Instagram";0;"";"";""
"CUST1802";"CAMP143";48;"Other";"East";"TV";1.43;0;"2025-03-17";"2025-04-14";"YouTube";0;"";"";""
"CUST1803";"CAMP166";61;"Male";"South";"Email";4.59;0;"2025-05-02";"2025-05-06";"Facebook";0;"";"";""
"CUST1804";"CAMP139";20;"Other";"North";"TV";4.67;0;"2024-12-06";"2025-04-19";"Facebook";0;"";"";""
"CUST1805";"CAMP166";60;"Other";"East";"Email";5.78;1;"2025-03-27";"2025-04-16";"Radio";0;"";"";""
"CUST1806";"CAMP126";38;"Male";"South";"TV";2.77;1;"2024-06-08";"2024-09-01";"YouTube";0;"";"";""
"CUST1807";"CAMP156";60;"Male";"East";"Social Media";1.57;0;"2024-12-13";"2025-01-28";"Facebook";0;"";"";""
"CUST1808";"CAMP179";53;"Other";"North";"Social Media";5.43;1;"2024-11-18";"2025-05-01";"Google Ads";0;"";"";""
"CUST1809";"CAMP118";63;"Female";"South";"Social Media";0.71;1;"2024-07-25";"2024-10-18";"Email";0;"";"";""
"CUST1810";"CAMP156";21;"Male";"North";"Radio";9.03;0;"2024-08-21";"2025-03-26";"Facebook";0;"";"";""
"CUST1811";"CAMP149";21;"Male";"West";"Radio";1.79;1;"2024-08-14";"2024-10-12";"Email";0;"";"";""
"CUST1812";"CAMP145";37;"Female";"South";"Influencer";0.79;1;"2024-12-12";"2025-04-06";"Email";0;"";"";""
"CUST1813";"CAMP116";23;"Other";"West";"Email";4.56;1;"2025-02-03";"2025-03-05";"TV";0;"";"";""
"CUST1814";"CAMP129";32;"Male";"East";"TV";3.92;1;"2025-02-19";"2025-03-30";"YouTube";0;"";"";""
"CUST1815";"CAMP141";47;"Female";"North";"Email";4.75;1;"2024-09-15";"2024-10-15";"TV";0;"";"";""
"CUST1816";"CAMP159";28;"Female";"East";"Influencer";5.75;0;"2025-01-27";"2025-05-04";"TV";0;"";"";""
"CUST1817";"CAMP191";24;"Female";"North";"TV";5.33;1;"2025-01-03";"2025-04-28";"Email";0;"";"";""
"CUST1818";"CAMP152";33;"Other";"South";"Influencer";1.59;1;"2024-06-21";"2024-06-22";"TV";0;"";"";""
"CUST1819";"CAMP108";39;"Male";"West";"Radio";5.67;1;"2025-02-15";"2025-02-27";"Email";0;"";"";""
"CUST1820";"CAMP188";33;"Male";"North";"Influencer";8.37;0;"2024-10-22";"2025-01-29";"Email";0;"";"";""
"CUST1821";"CAMP176";47;"Female";"North";"Radio";1.76;1;"2025-04-27";"2025-05-01";"Facebook";0;"";"";""
"CUST1822";"CAMP176";24;"Other";"West";"TV";4.94;0;"2024-09-13";"2024-10-02";"Facebook";0;"";"";""
"CUST1823";"CAMP127";26;"Other";"North";"Social Media";6.61;1;"2024-05-25";"2024-10-12";"Email";0;"";"";""
"CUST1824";"CAMP137";42;"Other";"West";"Social Media";2.06;1;"2024-05-18";"2025-03-15";"Google Ads";0;"";"";""
"CUST1825";"CAMP172";61;"Female";"West";"TV";9.9;0;"2025-04-27";"2025-05-04";"Email";0;"";"";""
"CUST1826";"CAMP165";43;"Male";"East";"Email";3.69;0;"2024-06-07";"2025-05-06";"Facebook";0;"";"";""
"CUST1827";"CAMP190";53;"Female";"North";"TV";8.66;0;"2024-05-18";"2025-04-24";"TV";0;"";"";""
"CUST1828";"CAMP189";55;"Female";"East";"Radio";4.06;1;"2024-10-21";"2024-12-10";"Email";0;"";"";""
"CUST1829";"CAMP127";60;"Male";"West";"Social Media";1.88;1;"2024-08-18";"2025-02-23";"YouTube";0;"";"";""
"CUST1830";"CAMP146";44;"Male";"East";"Social Media";1.34;0;"2024-10-17";"2025-04-27";"Radio";0;"";"";""
"CUST1831";"CAMP102";27;"Other";"West";"Radio";9.75;0;"2025-01-17";"2025-03-23";"Facebook";0;"";"";""
"CUST1832";"CAMP117";59;"Female";"West";"Influencer";9.3;0;"2024-11-25";"2025-04-15";"TV";0;"";"";""
"CUST1833";"CAMP165";45;"Other";"West";"Radio";3.55;0;"2024-07-02";"2024-09-15";"TV";0;"";"";""
"CUST1834";"CAMP177";18;"Other";"West";"Social Media";7.12;1;"2024-09-04";"2025-01-21";"TV";0;"";"";""
"CUST1835";"CAMP169";54;"Female";"North";"Email";5.68;1;"2025-03-26";"2025-04-27";"Facebook";0;"";"";""
"CUST1836";"CAMP174";48;"Other";"North";"Social Media";7.3;1;"2024-07-04";"2025-04-24";"TV";0;"";"";""
"CUST1837";"CAMP166";23;"Other";"North";"Social Media";4.72;0;"2025-04-18";"2025-05-05";"Radio";0;"";"";""
"CUST1838";"CAMP181";52;"Other";"East";"Influencer";0.53;1;"2024-12-16";"2025-04-21";"Email";0;"";"";""
"CUST1839";"CAMP199";18;"Female";"West";"Influencer";9.06;1;"2025-04-23";"2025-05-07";"TV";0;"";"";""
"CUST1840";"CAMP145";36;"Female";"South";"Email";6.95;1;"2025-04-23";"2025-04-26";"Radio";0;"";"";""
"CUST1841";"CAMP200";54;"Female";"North";"Radio";5.78;0;"2024-10-24";"2024-12-06";"Radio";0;"";"";""
"CUST1842";"CAMP137";65;"Other";"North";"TV";4.85;0;"2025-04-22";"2025-05-12";"Email";0;"";"";""
"CUST1843";"CAMP109";35;"Female";"South";"Influencer";2.81;1;"2024-08-31";"2025-04-13";"Facebook";0;"";"";""
"CUST1844";"CAMP194";25;"Other";"South";"Influencer";7.39;1;"2024-10-30";"2024-12-20";"Google Ads";0;"";"";""
"CUST1845";"CAMP122";34;"Other";"South";"Radio";1.81;0;"2025-01-03";"2025-04-09";"Google Ads";0;"";"";""
"CUST1846";"CAMP110";27;"Other";"South";"Radio";7.53;1;"2024-10-17";"2024-11-19";"YouTube";0;"";"";""
"CUST1847";"CAMP149";33;"Other";"West";"Social Media";2.11;1;"2024-08-25";"2024-11-23";"Facebook";0;"";"";""
"CUST1848";"CAMP182";34;"Male";"North";"Social Media";4.64;1;"2025-02-02";"2025-04-10";"Google Ads";0;"";"";""
"CUST1849";"CAMP160";65;"Other";"South";"Radio";6.84;1;"2024-12-09";"2024-12-16";"TV";0;"";"";""
"CUST1850";"CAMP133";27;"Other";"West";"Email";2.89;1;"2025-01-18";"2025-03-10";"TV";0;"";"";""
"CUST1851";"CAMP186";38;"Other";"North";"Email";9.18;1;"2024-11-22";"2025-01-04";"YouTube";0;"";"";""
"CUST1852";"CAMP155";57;"Other";"East";"TV";2.7;0;"2024-05-19";"2024-11-09";"Google Ads";0;"";"";""
"CUST1853";"CAMP183";55;"Female";"West";"Social Media";7.34;0;"2024-08-21";"2024-12-07";"Email";0;"";"";""
"CUST1854";"CAMP143";61;"Other";"South";"TV";5.48;0;"2024-07-16";"2025-03-13";"YouTube";0;"";"";""
"CUST1855";"CAMP108";18;"Female";"North";"Influencer";1.04;1;"2024-07-10";"2025-03-15";"Google Ads";0;"";"";""
"CUST1856";"CAMP128";64;"Female";"East";"Social Media";0.34;0;"2024-09-16";"2024-11-13";"Facebook";0;"";"";""
"CUST1857";"CAMP176";60;"Male";"North";"Email";0.86;0;"2024-09-27";"2025-03-19";"TV";0;"";"";""
"CUST1858";"CAMP184";59;"Other";"South";"Email";6.96;1;"2025-01-22";"2025-03-27";"Google Ads";0;"";"";""
"CUST1859";"CAMP159";60;"Male";"West";"TV";7.69;1;"2025-02-10";"2025-03-17";"Google Ads";0;"";"";""
"CUST1860";"CAMP120";22;"Female";"North";"Radio";3.89;0;"2024-06-07";"2025-04-29";"Google Ads";0;"";"";""
"CUST1861";"CAMP133";29;"Female";"North";"Radio";9.79;0;"2024-07-03";"2025-04-08";"Email";0;"";"";""
"CUST1862";"CAMP150";29;"Other";"West";"Email";1.44;1;"2024-05-23";"2025-01-15";"Instagram";0;"";"";""
"CUST1863";"CAMP178";59;"Male";"West";"TV";1.03;0;"2025-03-12";"2025-05-11";"Facebook";0;"";"";""
"CUST1864";"CAMP173";64;"Female";"West";"Email";8.97;0;"2024-08-20";"2024-09-30";"Radio";0;"";"";""
"CUST1865";"CAMP181";18;"Male";"West";"TV";1.52;1;"2024-10-30";"2025-02-25";"TV";0;"";"";""
"CUST1866";"CAMP173";18;"Other";"West";"Radio";4.36;0;"2025-01-03";"2025-01-07";"Email";0;"";"";""
"CUST1867";"CAMP128";18;"Female";"West";"Email";5.67;1;"2024-06-18";"2024-07-27";"Google Ads";0;"";"";""
"CUST1868";"CAMP187";37;"Female";"North";"Email";3.65;1;"2025-01-16";"2025-03-26";"Facebook";0;"";"";""
"CUST1869";"CAMP158";36;"Other";"South";"Social Media";5.54;1;"2024-11-13";"2024-12-10";"Radio";0;"";"";""
"CUST1870";"CAMP124";37;"Other";"West";"Email";6.31;1;"2025-03-08";"2025-05-05";"TV";0;"";"";""
"CUST1871";"CAMP110";58;"Female";"South";"Social Media";0.36;0;"2024-12-29";"2025-01-14";"Radio";0;"";"";""
"CUST1872";"CAMP175";33;"Female";"West";"Email";7.93;1;"2024-06-15";"2024-11-08";"TV";0;"";"";""
"CUST1873";"CAMP168";46;"Male";"North";"TV";0.56;0;"2025-04-12";"2025-04-27";"TV";0;"";"";""
